id,company_code,operating_concern,record_type,version,posting_period,fiscal_year,customer_id,material_id,sales_org,product_line,revenue_amount,cogs_amount,marketing_cost,sales_cost,currency,posting_date
7222,1000,OP01,F,0,7,2023,C001023,MAT010148,SO03,ELECTRONICS,23301.7,-16143.06,-1470.2521054890265,-993.2773488909049,USD,2023-07-03
7223,1000,OP01,F,0,7,2023,C001003,MAT010074,SO03,ELECTRONICS,52757.1,-34058.38,-3831.814677275716,-1886.2197618667858,USD,2023-07-10
7224,1000,OP01,F,0,7,2023,C001037,MAT010039,SO03,ELECTRONICS,85982.61,-56332.37,-5031.1750332169095,-5876.1570943452825,USD,2023-07-03
7225,1000,OP01,F,0,7,2023,C001016,MAT010132,SO03,CONSUMER,14020.15,-7999.33,-907.6995523528053,-664.1157852292102,USD,2023-07-10
7226,1000,OP01,F,0,7,2023,C001048,MAT010016,SO03,HEALTHCARE,2376.19,-1255.52,-168.26618190423218,-144.35876557856523,USD,2023-07-10
7227,1000,OP01,F,0,7,2023,C001000,MAT010112,SO02,AUTOMOTIVE,7532.42,-3432.93,-553.5138530769091,-449.03541759719485,USD,2023-07-03
7228,1000,OP01,F,0,7,2023,C001035,MAT010121,SO02,INDUSTRIAL,5959.64,-3125.43,-314.3872464660554,-183.38722479008965,USD,2023-07-03
7229,1000,OP01,F,0,7,2023,C001035,MAT010196,SO01,CONSUMER,65879.36,-31937.21,-5874.0518398871045,-2885.834731097708,USD,2023-07-04
7230,1000,OP01,F,0,7,2023,C001044,MAT010071,SO03,CONSUMER,10946.86,-5311.4,-1070.5281327598275,-700.3165225240438,USD,2023-07-03
7231,1000,OP01,F,0,7,2023,C001009,MAT010198,SO03,ELECTRONICS,18269.86,-12730.91,-1771.6906359681223,-1397.0728076320056,USD,2023-07-11
7232,1000,OP01,F,0,7,2023,C001025,MAT010134,SO01,AUTOMOTIVE,30365.64,-15659.53,-1909.0271736478396,-1246.3901703721976,USD,2023-07-06
7233,1000,OP01,F,0,7,2023,C001000,MAT010116,SO03,HEALTHCARE,102650.63,-41980.45,-9825.370782299111,-7279.661742809711,USD,2023-07-03
7234,1000,OP01,F,0,7,2023,C001039,MAT010028,SO01,HEALTHCARE,9629.21,-4224.58,-951.905894189354,-386.4258176405841,USD,2023-07-10
7235,1000,OP01,F,0,7,2023,C001041,MAT010033,SO02,ELECTRONICS,9525.45,-5051.38,-701.6681920576453,-404.485428867605,USD,2023-07-11
7236,1000,OP01,F,0,7,2023,C001008,MAT010031,SO03,AUTOMOTIVE,2316.23,-1198.29,-226.12377537433338,-164.3046450819656,USD,2023-07-10
7237,1000,OP01,F,0,7,2023,C001048,MAT010189,SO02,INDUSTRIAL,54051.71,-32027.91,-3102.547533629007,-2626.899051758483,USD,2023-07-11
7238,1000,OP01,F,0,7,2023,C001025,MAT010126,SO02,CONSUMER,44718.0,-19643.28,-3631.412208371199,-2572.966025683516,USD,2023-07-03
7239,1000,OP01,F,0,7,2023,C001009,MAT010007,SO02,INDUSTRIAL,56267.39,-24020.78,-5201.667140807306,-4073.7797612375366,USD,2023-07-11
7240,1000,OP01,F,0,7,2023,C001028,MAT010199,SO01,AUTOMOTIVE,20502.69,-10500.61,-2019.6103206852445,-1321.7109458378775,USD,2023-07-03
7241,1000,OP01,F,0,7,2023,C001001,MAT010161,SO01,AUTOMOTIVE,82304.39,-33128.21,-5163.028000223543,-2949.5979095966877,USD,2023-07-05
7242,1000,OP01,F,0,7,2023,C001036,MAT010057,SO01,ELECTRONICS,38172.87,-19540.88,-2812.446016199658,-2653.425440631122,USD,2023-07-10
7243,1000,OP01,F,0,7,2023,C001042,MAT010014,SO01,ELECTRONICS,138126.7,-71991.21,-8899.001488845708,-5243.336673990433,USD,2023-07-05
7244,1000,OP01,F,0,7,2023,C001034,MAT010031,SO01,AUTOMOTIVE,24340.59,-15412.47,-1493.2553395704117,-1226.3593199122595,USD,2023-07-05
7245,1000,OP01,F,0,7,2023,C001007,MAT010183,SO01,AUTOMOTIVE,26536.77,-13398.37,-1414.4254037325227,-1593.7116146452736,USD,2023-07-04
7246,1000,OP01,F,0,7,2023,C001003,MAT010032,SO02,HEALTHCARE,7142.43,-4278.75,-572.1891332729349,-525.2273137967949,USD,2023-07-12
7247,1000,OP01,F,0,7,2023,C001015,MAT010012,SO02,CONSUMER,6357.62,-3780.49,-497.5940372693082,-425.0205483067979,USD,2023-07-03
7248,1000,OP01,F,0,7,2023,C001034,MAT010197,SO02,HEALTHCARE,41904.67,-22437.86,-2909.354503385568,-2171.249975620485,USD,2023-07-12
7249,1000,OP01,F,0,7,2023,C001017,MAT010128,SO02,CONSUMER,23090.71,-14593.02,-1349.740811517465,-933.2443308524624,USD,2023-07-10
7250,1000,OP01,F,0,7,2023,C001020,MAT010066,SO02,AUTOMOTIVE,3333.25,-1438.41,-316.69701329749466,-139.00057044338823,USD,2023-07-10
7251,1000,OP01,F,0,7,2023,C001031,MAT010084,SO01,CONSUMER,76097.58,-41556.9,-7417.345198707222,-6048.440495457378,USD,2023-07-07
7252,1000,OP01,F,0,7,2023,C001034,MAT010165,SO01,INDUSTRIAL,1679.97,-1002.51,-163.877892692981,-129.15011807421226,USD,2023-07-12
7253,1000,OP01,F,0,7,2023,C001047,MAT010191,SO01,HEALTHCARE,56021.69,-27696.32,-5315.748920473904,-4465.88493637656,USD,2023-07-04
7254,1000,OP01,F,0,7,2023,C001029,MAT010060,SO02,AUTOMOTIVE,39151.99,-19784.57,-2587.660967853088,-2469.732978326022,USD,2023-07-10
7255,1000,OP01,F,0,7,2023,C001015,MAT010103,SO01,AUTOMOTIVE,2763.74,-1322.01,-144.90635133254895,-142.3385803969017,USD,2023-07-06
7256,1000,OP01,F,0,7,2023,C001038,MAT010132,SO03,CONSUMER,61685.85,-37165.87,-5705.682538355481,-2560.5034637970152,USD,2023-07-03
7257,1000,OP01,F,0,7,2023,C001014,MAT010172,SO01,HEALTHCARE,10849.08,-4771.4,-581.3629969079725,-333.9945347966875,USD,2023-07-04
7258,1000,OP01,F,0,7,2023,C001004,MAT010175,SO02,ELECTRONICS,115297.78,-75457.09,-10631.906950698016,-6043.350246535641,USD,2023-07-05
7259,1000,OP01,F,0,7,2023,C001033,MAT010026,SO01,ELECTRONICS,52870.44,-26286.76,-3492.141398512865,-3076.957797174895,USD,2023-07-06
7260,1000,OP01,F,0,7,2023,C001031,MAT010066,SO03,AUTOMOTIVE,4176.83,-1873.97,-398.3594133315326,-322.2226759853733,USD,2023-07-10
7261,1000,OP01,F,0,7,2023,C001048,MAT010006,SO03,ELECTRONICS,146202.5,-81624.44,-13006.069420570504,-6826.544703592098,USD,2023-07-07
7262,1000,OP01,F,0,7,2023,C001028,MAT010039,SO02,ELECTRONICS,64211.93,-43279.92,-3911.611125734293,-4698.833502507573,USD,2023-07-11
7263,1000,OP01,F,0,7,2023,C001003,MAT010079,SO02,INDUSTRIAL,1550.27,-896.85,-107.4427986199139,-48.984878821074,USD,2023-07-11
7264,1000,OP01,F,0,7,2023,C001038,MAT010036,SO01,INDUSTRIAL,19686.17,-13688.69,-1852.5319136608477,-1551.4235973604048,USD,2023-07-06
7265,1000,OP01,F,0,7,2023,C001002,MAT010074,SO03,ELECTRONICS,15052.89,-10443.29,-1022.4097049309481,-1185.5911374214306,USD,2023-07-10
7266,1000,OP01,F,0,7,2023,C001047,MAT010189,SO02,INDUSTRIAL,46814.76,-20729.91,-4362.337627072635,-2712.322732441839,USD,2023-07-03
7267,1000,OP01,F,0,7,2023,C001010,MAT010153,SO01,CONSUMER,4054.26,-2029.77,-276.1669196170841,-256.7041797846165,USD,2023-07-07
7268,1000,OP01,F,0,7,2023,C001017,MAT010169,SO02,CONSUMER,19388.86,-10041.91,-1436.1634130931984,-1523.1161625051145,USD,2023-07-12
7269,1000,OP01,F,0,7,2023,C001025,MAT010064,SO02,HEALTHCARE,4972.99,-2832.06,-262.61368501492984,-166.669210387727,USD,2023-07-11
7270,1000,OP01,F,0,7,2023,C001045,MAT010186,SO02,CONSUMER,66323.48,-46295.59,-5833.092129263879,-3311.6206330744435,USD,2023-07-10
7271,1000,OP01,F,0,7,2023,C001040,MAT010124,SO01,AUTOMOTIVE,44241.67,-21097.76,-3093.033016227922,-2386.3630367025426,USD,2023-07-04
7272,1000,OP01,F,0,7,2023,C001006,MAT010176,SO02,AUTOMOTIVE,820.76,-438.17,-50.15227623842485,-52.99662904790276,USD,2023-07-07
7273,1000,OP01,F,0,7,2023,C001023,MAT010134,SO03,AUTOMOTIVE,12476.1,-7198.32,-673.0451000197266,-757.2505300495079,USD,2023-07-03
7274,1000,OP01,F,0,7,2023,C001025,MAT010046,SO01,HEALTHCARE,183735.22,-122955.22,-12252.646135030664,-14402.450154203845,USD,2023-07-03
7275,1000,OP01,F,0,7,2023,C001000,MAT010107,SO03,CONSUMER,37081.19,-14899.9,-3577.295613290019,-1527.7043216094448,USD,2023-07-10
7276,1000,OP01,F,0,7,2023,C001041,MAT010040,SO01,HEALTHCARE,10932.98,-7230.48,-787.2839092121861,-751.975775792333,USD,2023-07-10
7277,1000,OP01,F,0,7,2023,C001019,MAT010029,SO01,HEALTHCARE,77583.06,-36319.09,-6758.613372309838,-5565.557209792897,USD,2023-07-10
7278,1000,OP01,F,0,7,2023,C001032,MAT010141,SO01,ELECTRONICS,93062.42,-37604.86,-6302.871760445169,-4422.267094958565,USD,2023-07-04
7279,1000,OP01,F,0,7,2023,C001036,MAT010005,SO01,CONSUMER,55584.39,-24794.67,-3678.589738916194,-3032.2937171390686,USD,2023-07-05
7280,1000,OP01,F,0,7,2023,C001042,MAT010051,SO03,INDUSTRIAL,41615.11,-28917.76,-2494.7036742663886,-3105.9458386802658,USD,2023-07-06
7281,1000,OP01,F,0,7,2023,C001024,MAT010094,SO01,CONSUMER,152080.59,-67241.97,-14076.87874113758,-11273.994904572357,USD,2023-07-03
7282,1000,OP01,F,0,7,2023,C001013,MAT010171,SO03,INDUSTRIAL,30035.04,-15515.73,-1734.8310204869103,-1332.764477120368,USD,2023-07-03
7283,1000,OP01,F,0,7,2023,C001044,MAT010195,SO01,AUTOMOTIVE,46297.12,-27307.42,-3981.4050184102316,-3437.2769233183517,USD,2023-07-11
7284,1000,OP01,F,0,7,2023,C001008,MAT010067,SO03,INDUSTRIAL,24856.46,-13038.04,-2034.5362870182187,-1083.516100410636,USD,2023-07-03
7285,1000,OP01,F,0,7,2023,C001029,MAT010131,SO01,INDUSTRIAL,82991.08,-47245.91,-4370.897712020717,-6016.553126409397,USD,2023-07-06
7286,1000,OP01,F,0,7,2023,C001030,MAT010032,SO03,HEALTHCARE,60853.56,-42284.2,-4842.35288269527,-3406.1870570247324,USD,2023-07-03
7287,1000,OP01,F,0,7,2023,C001008,MAT010042,SO02,INDUSTRIAL,115876.74,-76996.91,-10083.633811812584,-7584.325122623851,USD,2023-07-10
7288,1000,OP01,F,0,7,2023,C001020,MAT010075,SO01,HEALTHCARE,40238.32,-25368.36,-3207.5208186572963,-3011.5748149613632,USD,2023-07-10
7289,1000,OP01,F,0,7,2023,C001005,MAT010177,SO03,HEALTHCARE,48400.36,-25925.97,-3641.0698960768727,-1647.1410856162747,USD,2023-07-10
7290,1000,OP01,F,0,7,2023,C001044,MAT010186,SO01,CONSUMER,133905.45,-78882.37,-12154.502626746389,-10531.444068223522,USD,2023-07-10
7291,1000,OP01,F,0,7,2023,C001035,MAT010096,SO02,HEALTHCARE,45915.24,-20990.05,-2749.1893257826846,-2022.0783954128256,USD,2023-07-12
7292,1000,OP01,F,0,7,2023,C001019,MAT010124,SO01,AUTOMOTIVE,27761.84,-16421.22,-1640.9795733995848,-1487.8483714424272,USD,2023-07-03
7293,1000,OP01,F,0,7,2023,C001042,MAT010154,SO02,AUTOMOTIVE,101846.62,-59263.1,-9185.744691680928,-6364.776074559764,USD,2023-07-07
7294,1000,OP01,F,0,7,2023,C001020,MAT010118,SO02,CONSUMER,35523.0,-23897.66,-2606.6301693748565,-1180.578965508617,USD,2023-07-05
7295,1000,OP01,F,0,7,2023,C001023,MAT010145,SO02,CONSUMER,62422.91,-36593.68,-4725.4122697646,-2622.1934542022327,USD,2023-07-05
7296,1000,OP01,F,0,7,2023,C001034,MAT010125,SO01,AUTOMOTIVE,13327.13,-7858.52,-738.1943372156421,-868.9056017053687,USD,2023-07-10
7297,1000,OP01,F,0,7,2023,C001034,MAT010107,SO02,CONSUMER,40941.66,-22363.26,-4070.499669061753,-1751.4250187547227,USD,2023-07-13
7298,1000,OP01,F,0,7,2023,C001025,MAT010124,SO01,AUTOMOTIVE,20396.66,-10611.02,-1894.8088278490106,-1474.2065904091241,USD,2023-07-10
7299,1000,OP01,F,0,7,2023,C001028,MAT010009,SO02,ELECTRONICS,10195.38,-5889.77,-702.2232511844974,-381.79564949599455,USD,2023-07-03
7300,1000,OP01,F,0,7,2023,C001029,MAT010046,SO01,HEALTHCARE,76536.73,-32434.67,-6635.573593391272,-3474.1907930978505,USD,2023-07-07
7301,1000,OP01,F,0,7,2023,C001002,MAT010069,SO01,ELECTRONICS,106442.28,-46904.05,-8984.22357506761,-7489.49532585245,USD,2023-07-05
7302,1000,OP01,F,0,7,2023,C001009,MAT010014,SO02,ELECTRONICS,50259.58,-25595.22,-3089.8423537584613,-3363.9785439417356,USD,2023-07-05
7303,1000,OP01,F,0,7,2023,C001049,MAT010169,SO01,CONSUMER,26667.79,-10993.09,-2483.9474207857957,-981.2211237453811,USD,2023-07-04
7304,1000,OP01,F,0,7,2023,C001048,MAT010142,SO03,CONSUMER,7873.79,-4196.66,-515.831846342233,-481.9302248372754,USD,2023-07-04
7305,1000,OP01,F,0,7,2023,C001024,MAT010063,SO01,HEALTHCARE,13538.69,-7674.28,-932.9970813902069,-694.6115598332757,USD,2023-07-10
7306,1000,OP01,F,0,7,2023,C001026,MAT010175,SO03,ELECTRONICS,139965.41,-88144.71,-9721.226411325382,-7739.265540806331,USD,2023-07-10
7307,1000,OP01,F,0,7,2023,C001007,MAT010034,SO02,HEALTHCARE,116065.88,-46737.33,-5990.62450944639,-3766.3032027354034,USD,2023-07-10
7308,1000,OP01,F,0,7,2023,C001039,MAT010039,SO01,ELECTRONICS,30740.27,-18802.02,-2092.628533992482,-1244.5450813419707,USD,2023-07-07
7309,1000,OP01,F,0,7,2023,C001008,MAT010079,SO01,INDUSTRIAL,10815.66,-7164.91,-931.2359981903095,-793.4473542380028,USD,2023-07-10
7310,1000,OP01,F,0,7,2023,C001027,MAT010103,SO03,AUTOMOTIVE,362.16,-197.73,-28.715592564636278,-14.352789745041369,USD,2023-07-11
7311,1000,OP01,F,0,7,2023,C001008,MAT010048,SO01,ELECTRONICS,79418.63,-40658.3,-4072.185182239235,-3866.010123374243,USD,2023-07-12
7312,1000,OP01,F,0,7,2023,C001001,MAT010075,SO03,HEALTHCARE,125748.3,-51918.61,-9532.209132918644,-4394.706945828113,USD,2023-07-11
7313,1000,OP01,F,0,7,2023,C001034,MAT010052,SO01,ELECTRONICS,89401.4,-47343.76,-4496.347257572931,-2858.0452474357935,USD,2023-07-04
7314,1000,OP01,F,0,7,2023,C001045,MAT010010,SO02,INDUSTRIAL,135518.55,-88011.41,-7677.426133863334,-6851.662827895623,USD,2023-07-11
7315,1000,OP01,F,0,7,2023,C001032,MAT010127,SO02,CONSUMER,498.5,-284.96,-36.20706581980497,-29.165107447759084,USD,2023-07-10
7316,1000,OP01,F,0,7,2023,C001036,MAT010057,SO02,ELECTRONICS,116626.75,-75342.72,-10927.363682770665,-8011.797178068372,USD,2023-07-03
7317,1000,OP01,F,0,7,2023,C001029,MAT010048,SO03,ELECTRONICS,90370.52,-59061.24,-4766.599406244561,-4012.992655909408,USD,2023-07-12
7318,1000,OP01,F,0,7,2023,C001030,MAT010121,SO02,INDUSTRIAL,10304.25,-5535.57,-810.5088001527627,-394.85301854328554,USD,2023-07-04
7319,1000,OP01,F,0,7,2023,C001033,MAT010067,SO03,INDUSTRIAL,23764.12,-12487.02,-1698.7409543670974,-845.2534121837157,USD,2023-07-10
7320,1000,OP01,F,0,7,2023,C001033,MAT010092,SO01,CONSUMER,88363.46,-49131.58,-4858.629343392137,-3210.9582964375263,USD,2023-07-13
7321,1000,OP01,F,0,7,2023,C001017,MAT010007,SO03,INDUSTRIAL,21257.42,-10579.01,-2097.1675744621625,-1476.550591137154,USD,2023-07-10
7322,1000,OP01,F,0,7,2023,C001026,MAT010055,SO01,AUTOMOTIVE,20550.21,-12171.96,-1773.1981988980106,-1063.2280676047112,USD,2023-07-10
7323,1000,OP01,F,0,7,2023,C001034,MAT010164,SO02,ELECTRONICS,43979.09,-27676.24,-3231.948502726089,-3246.954351042561,USD,2023-07-04
7324,1000,OP01,F,0,7,2023,C001026,MAT010101,SO02,INDUSTRIAL,89511.37,-51795.87,-4995.262315554495,-5454.5588646760125,USD,2023-07-03
7325,1000,OP01,F,0,7,2023,C001013,MAT010046,SO02,HEALTHCARE,72478.06,-46074.24,-7108.891271822995,-3181.575551061579,USD,2023-07-04
7326,1000,OP01,F,0,7,2023,C001039,MAT010135,SO03,CONSUMER,1903.23,-1039.45,-100.76938920741236,-74.33578589637264,USD,2023-07-04
7327,1000,OP01,F,0,7,2023,C001019,MAT010031,SO03,AUTOMOTIVE,8119.32,-3482.28,-512.129039260892,-444.7243031366032,USD,2023-07-04
7328,1000,OP01,F,0,7,2023,C001005,MAT010123,SO02,INDUSTRIAL,3730.59,-2318.68,-311.0810081074605,-121.90655419775187,USD,2023-07-12
7329,1000,OP01,F,0,7,2023,C001049,MAT010113,SO01,AUTOMOTIVE,924.7,-442.53,-58.80692017282354,-34.63808689582757,USD,2023-07-05
7330,1000,OP01,F,0,7,2023,C001029,MAT010150,SO03,ELECTRONICS,5291.16,-2962.69,-479.93751315366865,-252.12677787403504,USD,2023-07-12
7331,1000,OP01,F,0,7,2023,C001002,MAT010025,SO02,ELECTRONICS,174162.95,-90722.38,-9102.564976442356,-13919.965367303035,USD,2023-07-10
7332,1000,OP01,F,0,7,2023,C001048,MAT010181,SO01,HEALTHCARE,141901.94,-86258.37,-8021.212377525927,-8956.308491293783,USD,2023-07-06
7333,1000,OP01,F,0,7,2023,C001035,MAT010133,SO02,HEALTHCARE,12392.86,-7451.72,-1160.5544310543205,-898.2152719932315,USD,2023-07-10
7334,1000,OP01,F,0,7,2023,C001022,MAT010001,SO03,ELECTRONICS,6037.32,-3588.14,-309.59667702382615,-482.08788795444434,USD,2023-07-11
7335,1000,OP01,F,0,7,2023,C001016,MAT010155,SO02,INDUSTRIAL,44987.25,-24848.36,-2545.286521373945,-1791.9818435303541,USD,2023-07-05
7336,1000,OP01,F,0,7,2023,C001026,MAT010077,SO02,ELECTRONICS,14217.29,-8873.11,-1136.7753676733823,-911.1171873136896,USD,2023-07-05
7337,1000,OP01,F,0,7,2023,C001046,MAT010012,SO02,CONSUMER,8402.76,-5359.49,-472.5775035439112,-648.0297375758145,USD,2023-07-12
7338,1000,OP01,F,0,7,2023,C001046,MAT010048,SO03,ELECTRONICS,92761.2,-38469.08,-7485.17426001213,-5753.017140591957,USD,2023-07-10
7339,1000,OP01,F,0,7,2023,C001002,MAT010025,SO02,ELECTRONICS,100714.81,-48873.19,-8280.770768865405,-5031.564880387473,USD,2023-07-11
7340,1000,OP01,F,0,7,2023,C001044,MAT010001,SO01,ELECTRONICS,28951.91,-14222.7,-2073.7505753098253,-1081.4411545074593,USD,2023-07-06
7341,1000,OP01,F,0,7,2023,C001002,MAT010121,SO03,INDUSTRIAL,16352.34,-7538.52,-1342.2820288633684,-819.6766215511625,USD,2023-07-12
7342,1000,OP01,F,0,7,2023,C001048,MAT010161,SO02,AUTOMOTIVE,11852.63,-7173.8,-1021.3995758963481,-401.4761860240092,USD,2023-07-04
7343,1000,OP01,F,0,7,2023,C001004,MAT010149,SO01,ELECTRONICS,3170.4,-1575.39,-209.31617390866847,-149.77416198756254,USD,2023-07-10
7344,1000,OP01,F,0,7,2023,C001038,MAT010017,SO01,ELECTRONICS,106601.45,-70283.81,-8037.715055499335,-8474.536676737556,USD,2023-07-04
7345,1000,OP01,F,0,7,2023,C001003,MAT010079,SO03,INDUSTRIAL,1024.35,-639.53,-63.1685644863337,-75.83914659686901,USD,2023-07-13
7346,1000,OP01,F,0,7,2023,C001023,MAT010145,SO01,CONSUMER,88273.2,-61476.59,-7920.450234668313,-5257.4788553111175,USD,2023-07-10
7347,1000,OP01,F,0,7,2023,C001006,MAT010118,SO01,CONSUMER,12645.6,-6294.73,-1201.2138967579601,-903.1680110377619,USD,2023-07-12
7348,1000,OP01,F,0,7,2023,C001041,MAT010084,SO02,CONSUMER,61107.4,-42582.7,-3743.19949515317,-2116.100037942882,USD,2023-07-05
7349,1000,OP01,F,0,7,2023,C001021,MAT010027,SO01,ELECTRONICS,94616.72,-42919.04,-7895.648156834307,-4295.584471078997,USD,2023-07-13
7350,1000,OP01,F,0,7,2023,C001029,MAT010014,SO01,ELECTRONICS,120343.85,-75687.52,-10468.76757417556,-7566.645228621452,USD,2023-07-12
7351,1000,OP01,F,0,7,2023,C001011,MAT010185,SO02,AUTOMOTIVE,55554.13,-22628.73,-4511.323050500505,-3086.6505820381926,USD,2023-07-06
7352,1000,OP01,F,0,7,2023,C001008,MAT010044,SO01,HEALTHCARE,15619.38,-6307.95,-806.0701297034831,-1244.1240244211433,USD,2023-07-10
7353,1000,OP01,F,0,7,2023,C001009,MAT010017,SO01,ELECTRONICS,20086.35,-12806.47,-1077.00105882583,-1416.7416990872784,USD,2023-07-04
7354,1000,OP01,F,0,7,2023,C001025,MAT010047,SO01,ELECTRONICS,17749.22,-11788.4,-1036.014156244836,-617.6023000152313,USD,2023-07-06
7355,1000,OP01,F,0,7,2023,C001025,MAT010175,SO03,ELECTRONICS,107730.31,-72727.47,-8451.924055164114,-4996.526823613333,USD,2023-07-10
7356,1000,OP01,F,0,7,2023,C001041,MAT010148,SO02,ELECTRONICS,10432.69,-6188.98,-710.0505935808072,-578.0884398022513,USD,2023-07-06
7357,1000,OP01,F,0,7,2023,C001016,MAT010126,SO01,CONSUMER,42556.2,-17633.02,-3711.222534687384,-2564.5316389448467,USD,2023-07-10
7358,1000,OP01,F,0,7,2023,C001025,MAT010075,SO02,HEALTHCARE,75241.43,-30586.63,-5635.210617601312,-2388.5540723091763,USD,2023-07-13
7359,1000,OP01,F,0,7,2023,C001030,MAT010166,SO01,INDUSTRIAL,79588.94,-38831.78,-6858.026041198721,-4195.448410633317,USD,2023-07-04
7360,1000,OP01,F,0,7,2023,C001010,MAT010098,SO03,AUTOMOTIVE,51961.67,-28891.1,-4892.199752053139,-2041.551731304885,USD,2023-07-12
7361,1000,OP01,F,0,7,2023,C001021,MAT010061,SO02,ELECTRONICS,24760.75,-14830.47,-1401.0579609719753,-1579.2758810005562,USD,2023-07-10
7362,1000,OP01,F,0,7,2023,C001000,MAT010084,SO02,CONSUMER,52583.12,-26516.96,-4991.365394761707,-2125.603354486766,USD,2023-07-05
7363,1000,OP01,F,0,7,2023,C001019,MAT010155,SO03,INDUSTRIAL,63846.52,-38496.32,-4946.777422741819,-3395.4730844846777,USD,2023-07-04
7364,1000,OP01,F,0,7,2023,C001023,MAT010094,SO01,CONSUMER,117961.53,-76077.75,-11606.343533028636,-6212.25911745624,USD,2023-07-10
7365,1000,OP01,F,0,7,2023,C001038,MAT010108,SO03,AUTOMOTIVE,26108.5,-13273.02,-2043.5333829535093,-1203.052727581907,USD,2023-07-11
7366,1000,OP01,F,0,7,2023,C001031,MAT010183,SO03,AUTOMOTIVE,10834.89,-5364.99,-803.6485534886424,-372.8030794139296,USD,2023-07-14
7367,1000,OP01,F,0,7,2023,C001023,MAT010052,SO01,ELECTRONICS,41202.56,-28057.98,-2314.990162299951,-1561.2647192726652,USD,2023-07-07
7368,1000,OP01,F,0,7,2023,C001043,MAT010030,SO01,ELECTRONICS,2287.13,-1347.71,-120.85514742304252,-163.0979161136634,USD,2023-07-14
7369,1000,OP01,F,0,7,2023,C001043,MAT010087,SO03,INDUSTRIAL,62125.59,-42098.58,-4937.210546932667,-3228.2297456837064,USD,2023-07-10
7370,1000,OP01,F,0,7,2023,C001041,MAT010163,SO02,ELECTRONICS,67947.43,-45543.16,-3525.031444046151,-2929.128171799928,USD,2023-07-04
7371,1000,OP01,F,0,7,2023,C001026,MAT010140,SO02,HEALTHCARE,54275.8,-25328.4,-3323.3680244010434,-3274.020136026222,USD,2023-07-04
7372,1000,OP01,F,0,7,2023,C001012,MAT010045,SO03,HEALTHCARE,101031.47,-51351.01,-6368.024062938196,-6133.286381929283,USD,2023-07-04
7373,1000,OP01,F,0,7,2023,C001026,MAT010039,SO01,ELECTRONICS,28470.84,-16722.22,-2347.520044571549,-1621.3951944671426,USD,2023-07-10
7374,1000,OP01,F,0,7,2023,C001029,MAT010102,SO03,AUTOMOTIVE,38614.97,-19117.34,-3337.8128545408827,-1317.7045466448292,USD,2023-07-06
7375,1000,OP01,F,0,7,2023,C001046,MAT010125,SO01,AUTOMOTIVE,21275.05,-14892.21,-1577.54315626767,-1668.8680253978844,USD,2023-07-04
7376,1000,OP01,F,0,7,2023,C001015,MAT010196,SO01,CONSUMER,80559.89,-54492.22,-5883.227538917375,-3152.923508771502,USD,2023-07-12
7377,1000,OP01,F,0,7,2023,C001015,MAT010010,SO02,INDUSTRIAL,105732.59,-59742.24,-8314.414894662526,-5553.956288204799,USD,2023-07-07
7378,1000,OP01,F,0,7,2023,C001036,MAT010128,SO01,CONSUMER,213320.48,-89231.23,-12567.487451773584,-10472.623599070323,USD,2023-07-10
7379,1000,OP01,F,0,7,2023,C001005,MAT010180,SO02,INDUSTRIAL,29224.24,-15290.83,-2010.4100684043299,-1275.9862822349683,USD,2023-07-10
7380,1000,OP01,F,0,7,2023,C001015,MAT010144,SO01,INDUSTRIAL,44566.55,-21996.13,-3095.894796360103,-1473.990212182299,USD,2023-07-10
7381,1000,OP01,F,0,7,2023,C001016,MAT010085,SO02,HEALTHCARE,11898.61,-4988.41,-1047.0822197215275,-621.061574983776,USD,2023-07-04
7382,1000,OP01,F,0,7,2023,C001016,MAT010169,SO03,CONSUMER,18047.29,-8409.91,-1296.0500665915588,-892.9543811335407,USD,2023-07-11
7383,1000,OP01,F,0,7,2023,C001018,MAT010118,SO02,CONSUMER,3051.44,-1760.39,-217.61123016703345,-168.27327099012976,USD,2023-07-06
7384,1000,OP01,F,0,7,2023,C001014,MAT010090,SO02,INDUSTRIAL,48800.34,-29116.67,-2896.7741530774533,-1576.5280426433824,USD,2023-07-10
7385,1000,OP01,F,0,7,2023,C001020,MAT010058,SO02,HEALTHCARE,190258.23,-100308.83,-15612.644637668564,-12369.615886347037,USD,2023-07-04
7386,1000,OP01,F,0,7,2023,C001048,MAT010067,SO03,INDUSTRIAL,66715.35,-29480.03,-4959.682005818467,-3795.3889181223494,USD,2023-07-10
7387,1000,OP01,F,0,7,2023,C001044,MAT010087,SO03,INDUSTRIAL,16330.0,-7880.48,-845.993705506162,-566.5824090275876,USD,2023-07-04
7388,1000,OP01,F,0,7,2023,C001028,MAT010178,SO03,ELECTRONICS,136489.03,-76989.64,-13013.596802158274,-5293.076762855871,USD,2023-07-10
7389,1000,OP01,F,0,7,2023,C001011,MAT010064,SO01,HEALTHCARE,15523.21,-8466.73,-1513.1754885393266,-510.40859472360927,USD,2023-07-07
7390,1000,OP01,F,0,7,2023,C001015,MAT010039,SO02,ELECTRONICS,21979.83,-10551.29,-1110.2072750332372,-702.90810573806,USD,2023-07-10
7391,1000,OP01,F,0,7,2023,C001027,MAT010054,SO01,AUTOMOTIVE,52821.32,-34096.57,-5163.153917582113,-4055.435982983496,USD,2023-07-11
